,Partita,Rt-5h,Rt-4h,Rt-3h,Rt-2h,Rt-1h,Classifica h,Rt-5a,Rt-4a,Rt-3a,Rt-2a,Rt-1a,Classifica a,MGf h,MGs h,MGf a,MGs a,SGf h,SGs h,SGf a,SGs a,Gf-5h,Gf-4h,Gf-3h,Gf-2h,Gf-1h,Gs-5h,Gs-4h,Gs-3h,Gs-2h,Gs-1h,Gf-5a,Gf-4a,Gf-3a,Gf-2a,Gf-1a,Gs-5a,Gs-4a,Gs-3a,Gs-2a,Gs-1a,yGf,yGs
67,Udinese-Spal,0.0,2.0,0.0,0.0,2.0,13.0,2.0,0.0,1.0,0.0,0.0,20.0,0.7272727272727273,1.636363636363636,0.6363636363636364,1.636363636363636,0.9045340337332908,2.203303305163738,0.8090398349558905,1.026910636104941,0.0,1.0,1.0,0.0,3.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0 , 0
68,Parma-Roma,0.0,2.0,1.0,0.0,1.0,10.0,1.0,1.0,2.0,2.0,2.0,3.0,1.454545454545455,1.363636363636364,1.818181818181818,1.090909090909091,1.634847782739198,0.8090398349558905,1.401298099490741,0.9438798074485389,0.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,2 , 0
69,Juventus-Milan,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,12.0,1.727272727272727,0.8181818181818182,1.0,1.363636363636364,1.009049958219026,0.8738628975053029,0.6324555320336759,1.026910636104941,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1 , 0
70,Atalanta-Juventus,1.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.5,1.5,1.666666666666667,0.75,1.834021909257456,1.0,0.9847319278346618,0.8660254037844386,3.0,7.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1 , 3
71,Milan-Napoli,1.0,0.0,2.0,0.0,0.0,14.0,2.0,1.0,1.0,0.0,1.0,7.0,0.9166666666666666,1.333333333333333,1.75,1.25,0.6685579234215215,0.9847319278346618,1.42222616792382,1.288057028664069,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1 , 1
72,Torino-Inter,0.0,1.0,0.0,0.0,2.0,12.0,2.0,1.0,2.0,2.0,2.0,2.0,1.25,1.416666666666667,2.166666666666667,1.0,1.356801050599936,1.164500152881315,1.029857301088875,0.9534625892455924,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0 , 3
73,Bologna-Parma,0.0,2.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,1.0,2.0,8.0,1.333333333333333,1.666666666666667,1.5,1.25,1.07308673997732,1.07308673997732,1.566698903601281,0.8660254037844386,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2 , 2
74,Verona-Fiorentina,0.0,0.0,2.0,2.0,0.0,11.0,1.0,0.0,2.0,1.0,0.0,10.0,0.8333333333333334,0.9166666666666666,1.5,1.583333333333333,0.7177405625652734,0.7929614610987591,1.0,1.56427928995103,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,5.0,1 , 0
75,Roma-Brescia,1.0,2.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0,1.666666666666667,1.166666666666667,0.8333333333333334,1.833333333333333,1.435481125130547,0.9374368665610922,0.8348471099367218,1.403458930534474,0.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,3 , 0
76,Sassuolo-Lazio,0.0,2.0,0.0,1.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,3.0,1.916666666666667,1.75,2.333333333333333,1.083333333333333,1.164500152881315,1.544785951633312,1.302677894557859,0.996204919895622,3.0,1.0,1.0,2.0,3.0,4.0,0.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,1 , 2
77,Sampdoria-Udinese,1.0,0.0,1.0,2.0,1.0,18.0,2.0,0.0,0.0,2.0,1.0,13.0,0.5833333333333334,1.583333333333333,0.6666666666666666,1.5,0.5149286505444373,1.378954368902449,0.8876253645985945,2.15322168769582,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,7.0,4.0,1.0,0.0,2 , 1
78,Lecce-Cagliari,1.0,1.0,1.0,1.0,0.0,16.0,2.0,1.0,2.0,2.0,2.0,4.0,1.25,2.083333333333333,1.916666666666667,1.0,0.9653072991634227,1.311372170551506,1.378954368902449,0.7385489458759964,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,5.0,0.0,1.0,2.0,0.0,2.0,2 , 2
79,Spal-Genoa,0.0,1.0,0.0,0.0,1.0,19.0,0.0,2.0,0.0,0.0,1.0,17.0,0.5833333333333334,1.5,1.166666666666667,2.166666666666667,0.792961461098759,1.087114613009218,1.029857301088875,1.527525231651947,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0,0.0,1 , 1
80,Brescia-Atalanta,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,1.0,0.0,6.0,0.7692307692307693,1.923076923076923,2.384615384615385,1.615384615384615,0.8320502943378436,1.382120258970402,1.804552647170554,1.043907845426784,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,3.0,7.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0 , 3
81,Genoa-Torino,2.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,2.0,0.0,12.0,1.153846153846154,2.076923076923077,1.153846153846154,1.538461538461539,0.9870962335856491,1.497861723788195,1.344504484072964,1.198289379030556,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,3.0,0 , 1
82,Fiorentina-Lecce,0.0,2.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,1.0,17.0,1.384615384615385,1.538461538461539,1.307692307692308,2.076923076923077,1.043907845426784,1.506396617505088,0.9473309334313418,1.255755978254962,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,0 , 1
83,Juventus-Sassuolo,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,10.0,1.769230769230769,0.7692307692307693,1.846153846153846,1.769230769230769,1.012739367083667,0.8320502943378437,1.143543749793731,1.480644350378473,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2 , 2
84,Inter-Spal,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,19.0,2.230769230769231,0.9230769230769231,0.6153846153846154,1.461538461538461,1.012739367083667,0.9540735874430285,0.7679476477883045,1.050030524586834,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2 , 1
85,Lazio-Udinese,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,14.0,2.307692307692307,1.076923076923077,0.6923076923076923,1.538461538461539,1.250640861359713,0.9540735874430286,0.8548504142651102,2.066211695163584,2.0,4.0,2.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,7.0,4.0,1.0,0.0,2.0,3 , 0
86,Parma-Milan,1.0,0.0,1.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,1.0,13.0,1.538461538461539,1.307692307692308,0.9230769230769231,1.307692307692308,1.506396617505088,0.8548504142651102,0.6405126152203486,0.9473309334313418,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0 , 1
87,Napoli-Bologna,1.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,15.0,1.692307692307692,1.230769230769231,1.384615384615385,1.692307692307692,1.377474463442389,1.235168419949695,1.043907845426784,1.031553471276484,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1 , 2
88,Verona-Roma,0.0,2.0,2.0,0.0,2.0,9.0,2.0,2.0,2.0,0.0,2.0,5.0,0.8461538461538461,0.8461538461538461,1.769230769230769,1.076923076923077,0.6887372317211945,0.8006407690254357,1.423250162705427,0.9540735874430285,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1 , 3
89,Cagliari-Sampdoria,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,2.0,16.0,1.923076923076923,1.076923076923077,0.6923076923076923,1.538461538461539,1.320450583547049,0.7595545253127499,0.6304251719561152,1.330124343522353,1.0,3.0,2.0,5.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4 , 3
90,Inter-Roma,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,5.0,2.214285714285714,0.9285714285714286,1.857142857142857,1.071428571428571,0.9749612559222293,0.9168747682531899,1.406421692815486,0.9168747682531899,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0 , 0
91,Atalanta-Verona,1.0,0.0,1.0,0.0,2.0,6.0,2.0,2.0,0.0,2.0,0.0,9.0,2.428571428571428,1.5,0.8571428571428571,1.0,1.741541567969893,1.091928428198338,0.6629935441317958,0.9607689228305228,2.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,3 , 2
92,Udinese-Napoli,0.0,2.0,1.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.0,7.0,0.6428571428571429,1.642857142857143,1.642857142857143,1.285714285714286,0.8418973861410954,2.023216892329291,1.336306209562122,1.20438758319299,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1 , 1
93,Lazio-Juventus,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.357142857142857,1.0,1.785714285714286,0.8571428571428571,1.21573927222163,0.9607689228305228,0.9749612559222293,0.8644378215075663,4.0,2.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,3 , 1
94,Lecce-Genoa,1.0,1.0,0.0,1.0,2.0,15.0,0.0,0.0,1.0,1.0,0.0,18.0,1.285714285714286,1.928571428571429,1.071428571428571,2.0,0.9138735334633753,1.328057326976612,0.9972489631508747,1.467598771410686,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,2 , 2
95,Sassuolo-Cagliari,0.0,1.0,2.0,0.0,1.0,10.0,2.0,2.0,2.0,1.0,2.0,4.0,1.857142857142857,1.785714285714286,2.071428571428572,1.214285714285714,1.09945041215655,1.42389343964797,1.384768001357057,0.8925823753039809,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,0.0,2.0,2.0,3.0,2 , 2
96,Spal-Brescia,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,20.0,0.6428571428571429,1.5,0.7142857142857143,2.0,0.7449463436684921,1.019049330730136,0.825420305855557,1.358732440973515,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,0 , 1
97,Torino-Fiorentina,0.0,0.0,2.0,0.0,2.0,11.0,2.0,1.0,0.0,0.0,0.0,14.0,1.142857142857143,1.428571428571429,1.285714285714286,1.5,1.292412345317728,1.222499691004253,1.069044967649698,1.454436184706849,0.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2 , 1
98,Sampdoria-Parma,1.0,2.0,1.0,2.0,0.0,17.0,0.0,1.0,2.0,1.0,0.0,8.0,0.8571428571428571,1.714285714285714,1.428571428571429,1.285714285714286,0.8644378215075663,1.437335752680655,1.504571787498444,0.8254203058555569,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0 , 1
99,Bologna-Milan,0.0,0.0,0.0,1.0,2.0,13.0,2.0,0.0,0.0,1.0,2.0,12.0,1.428571428571429,1.642857142857143,0.9285714285714286,1.214285714285714,1.016349857562362,1.008208072018627,0.6157279262148818,0.9749612559222293,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2 , 3
100,Brescia-Lecce,0.0,0.0,0.0,0.0,2.0,19.0,1.0,0.0,1.0,2.0,1.0,15.0,0.7333333333333333,1.866666666666667,1.333333333333333,1.933333333333333,0.7988086367179803,1.407463101097993,0.8997354108424372,1.279880946844369,1.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,3 , 0
101,Napoli-Parma,0.0,1.0,1.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,2.0,8.0,1.6,1.266666666666667,1.4,1.2,1.298350602000202,1.162919151265879,1.45405835999994,0.8618916073713346,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1 , 2
102,Genoa-Sampdoria,0.0,1.0,1.0,0.0,1.0,18.0,2.0,1.0,2.0,0.0,0.0,17.0,1.133333333333333,2.0,0.8,1.666666666666667,0.9904304018720249,1.414213562373095,0.8618916073713347,1.397276262011544,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,0 , 1
103,Verona-Torino,2.0,0.0,2.0,0.0,0.0,12.0,0.0,2.0,0.0,2.0,2.0,9.0,0.9333333333333333,1.133333333333333,1.2,1.4,0.7037315505489968,1.060098827378619,1.264911064067352,1.183215956619923,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,3 , 3
104,Bologna-Atalanta,0.0,0.0,1.0,2.0,0.0,13.0,0.0,1.0,0.0,2.0,2.0,6.0,1.466666666666667,1.733333333333333,2.466666666666667,1.533333333333333,0.990430401872025,1.032795558988645,1.684664725722967,1.060098827378619,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,2 , 1
105,Juventus-Udinese,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,16.0,1.733333333333333,1.0,0.6666666666666666,1.6,0.961150104723255,1.0,0.816496580927726,1.956673562087307,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,3 , 1
106,Milan-Sassuolo,0.0,0.0,1.0,2.0,2.0,10.0,1.0,2.0,0.0,1.0,1.0,11.0,1.066666666666667,1.266666666666667,1.866666666666667,1.8,0.7988086367179803,0.961150104723255,1.060098827378619,1.37321312465119,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0 , 0
107,Roma-Spal,2.0,0.0,2.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,20.0,1.733333333333333,1.0,0.6,1.466666666666667,1.437590576856522,0.9258200997725514,0.7367883976130073,0.9904304018720251,2.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3 , 1
108,Fiorentina-Inter,1.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,2.0,2.0,1.0,1.0,1.266666666666667,1.533333333333333,2.066666666666667,0.8666666666666667,1.032795558988645,1.407463101097994,1.099783528483588,0.9154754164341268,1.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1 , 1
109,Cagliari-Lazio,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.066666666666667,1.266666666666667,2.4,1.0,1.334523278535216,0.8837151016885368,1.183215956619923,0.9258200997725514,2.0,5.0,2.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,1 , 2
110,Sampdoria-Juventus,1.0,2.0,0.0,0.0,2.0,16.0,2.0,2.0,1.0,0.0,2.0,2.0,0.8125,1.5625,1.8125,1.0,0.8341662504161466,1.412739655185389,0.9810708435174292,0.9660917830792959,0.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1 , 2
111,Fiorentina-Roma,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,2.0,1.0,2.0,4.0,1.25,1.5,1.8125,1.0,1.0,1.366260102127946,1.42448821218944,0.8944271909999159,2.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1 , 4
112,Udinese-Cagliari,1.0,0.0,0.0,1.0,0.0,17.0,2.0,1.0,2.0,1.0,0.0,5.0,0.6875,1.6875,2.0,1.3125,0.7932002689527196,1.922455027649108,1.316561177208767,0.873212459828649,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,5.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2 , 1
113,Inter-Genoa,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.0,2.0,0.875,1.0625,1.9375,1.095445115010332,0.8850612031567836,0.9979144919948469,1.388944443333378,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,4 , 0
114,Torino-Spal,2.0,0.0,2.0,2.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,20.0,1.3125,1.5,0.625,1.5625,1.30224165704117,1.211060141638997,0.7187952884282609,1.030776406404415,4.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1 , 2
115,Atalanta-Milan,1.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2.0,1.0,10.0,2.375,1.5625,1.0,1.1875,1.668332500832293,1.030776406404415,0.816496580927726,0.9810708435174292,0.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,5 , 0
116,Lecce-Bologna,0.0,1.0,2.0,1.0,0.0,15.0,0.0,1.0,2.0,0.0,2.0,12.0,1.25,2.0,1.5,1.6875,0.9309493362512627,1.264911064067352,0.9660917830792959,1.01447851956888,2.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2 , 3
117,Parma-Brescia,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,2.0,18.0,1.4375,1.1875,0.875,1.75,1.412739655185389,0.8341662504161466,0.9574271077563381,1.437590576856522,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,1 , 1
118,Sassuolo-Napoli,2.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,8.0,1.75,1.6875,1.5625,1.3125,1.125462867742276,1.40089257261219,1.263262970775813,1.138346754435279,3.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1 , 2
119,Lazio-Verona,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,13.0,2.375,1.0,1.0625,1.25,1.1474609652039,0.8944271909999159,0.8539125638299665,1.125462867742276,4.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,0 , 0
120,Brescia-Lazio,0.0,0.0,2.0,2.0,1.0,18.0,2.0,2.0,2.0,2.0,1.0,3.0,0.8823529411764706,1.705882352941176,2.235294117647059,0.9411764705882353,0.9275204136012635,1.403776419268438,1.251469724199605,0.8993461677306268,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1 , 2
121,Spal-Verona,1.0,0.0,0.0,0.0,2.0,19.0,2.0,0.0,0.0,1.0,1.0,12.0,0.7058823529411765,1.529411764705882,1.0,1.176470588235294,0.7717436331412897,1.007326105267277,0.8660254037844386,1.131110854295848,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0 , 2
122,Genoa-Sassuolo,1.0,0.0,1.0,0.0,0.0,20.0,0.0,1.0,1.0,1.0,0.0,13.0,1.0,2.058823529411764,1.705882352941176,1.705882352941176,1.0,1.434860107958879,1.104802351234879,1.358524285868353,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2 , 1
123,Roma-Torino,2.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,10.0,1.941176470588235,1.0,1.294117647058824,1.529411764705882,1.477776549215667,0.8660254037844386,1.263165957146613,1.178857871990064,3.0,3.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,0 , 2
124,Bologna-Fiorentina,1.0,2.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,15.0,1.588235294117647,1.705882352941176,1.235294117647059,1.647058823529412,1.003669737103033,0.985184366143778,0.9701425001453319,1.455213750217998,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1 , 1
125,Atalanta-Parma,0.0,2.0,2.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,1.0,7.0,2.529411764705882,1.470588235294118,1.411764705882353,1.176470588235294,1.736290840370052,1.067570083110679,1.371988681140071,0.8089572082044157,1.0,3.0,3.0,1.0,5.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5 , 0
126,Juventus-Cagliari,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,1.823529411764706,1.0,1.941176470588235,1.352941176470588,0.951005659660279,0.9354143466934853,1.297622259909164,0.8617697249402124,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4 , 0
127,Milan-Sampdoria,1.0,2.0,2.0,1.0,0.0,11.0,2.0,0.0,0.0,2.0,0.0,17.0,0.9411764705882353,1.411764705882353,0.8235294117647058,1.588235294117647,0.8269362305593853,1.325651892910228,0.8089572082044157,1.371988681140071,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,0 , 0
128,Lecce-Udinese,1.0,2.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,2.0,14.0,1.294117647058824,2.058823529411764,0.7647058823529411,1.647058823529412,0.9195587176978519,1.248528545693596,0.8313702367707394,1.868862503991005,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,0 , 1
129,Napoli-Inter,1.0,0.0,1.0,0.0,2.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.588235294117647,1.294117647058824,2.117647058823529,0.8235294117647058,1.227743027337753,1.104802351234879,1.166316474052844,0.8828430011649198,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1 , 3
130,Cagliari-Milan,2.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,1.0,12.0,1.833333333333333,1.5,0.8888888888888888,1.333333333333333,1.33944676902773,1.043185167704012,0.8323523637957304,1.328422328310143,4.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0 , 2
131,Lazio-Napoli,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,8.0,2.222222222222222,0.9444444444444444,1.555555555555556,1.388888888888889,1.215369977828371,0.8726040960806521,1.199128223640836,1.144752163719235,3.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1 , 0
132,Inter-Atalanta,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,5.0,2.166666666666667,0.8333333333333334,2.666666666666667,1.388888888888889,1.150447483271056,0.8574929257125442,1.782265577358014,1.092158622873225,2.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,1 , 1
